School ID,School Name,District ID,District Name,State-Physical,County,City,Zip Code,Street Address-Line 1,Street Address-Line 2,School Level-Original,School Type-Original,CEP (Y/N),Provision 1 (Y/N),Provision 2 (Y/N),Provision 3 (Y/N),Universal Free (Y/N),Claim Date,Claim Month,Claim Year,Enrollment-Total,Enrollment-Paid,Enrollment-Free,Enrollment-Reduced,Enrollment-Free and Reduced,Lunch Meals-Free,Lunch Meals-Reduced,Lunch Meals-Paid,Lunch Meals-Free and Reduced,Breakfast Meals-Free,Breakfast Meals-Reduced,Breakfast Meals-Paid,Breakfast Meals-Free and Reduced,Operating Days,Operating Days-Breakfast Only,Operating Days-Lunch Only,Breakfast Delivery Model from Campaign Tracking Data-Original,Breakfast Delivery Model from State Agency Tracking-Original,Breakfast Delivery Model from Other Source-Original,"Breakfast Delivery Model from Other Source, Note Source Here",BAB Implementation Date from Campaign Tracking Data,BAB Implementation Date from State Agency Tracking,BAB Implementation Date from Other Source,"BAB Implementation Date Other Source, Note Source Here",State-Reporting,FR Lunch Meals,FR Lunch ADP,FR Breakfast Meals,FR Breakfast ADP,Unique ID,NCES ID,School Year,Target Area,FR Enrollment,FR Enrollment Percentage,School Level-Standardized,School Type-Standardized,Breakfast Delivery Model from Grants Data-Standardized,Breakfast Delivery Model from Innovations Data-Standardized,Breakfast Delivery Model from Campaign Tracking Data-Standardized,Breakfast Delivery Model from State Agency Tracking-Standardized,Breakfast Delivery Model from Other Source-Standardized,BAB Implementation Date from Grants Data
6476,Abilene High,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,5/1/2017,5,2017,531,,146,54,,1459,451,0,,1118,306,903,,15,15,15,,"Traditional, Second Chance,",,,,,,,KS,1910,127.333333333,1424,94.933333333,KS@6476@D0435,200318001063,SY16-17,,200,0.376647834,,,,,,Other,,
6476,Abilene High,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,4/1/2017,4,2017,532,,146,54,,2018,660,0,,1503,419,1292,,19,19,19,,"Traditional, Second Chance,",,,,,,,KS,2678,140.947368421,1922,101.157894737,KS@6476@D0435,200318001063,SY16-17,,200,0.375939850,,,,,,Other,,
6476,Abilene High,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,3/1/2017,3,2017,535,,148,54,,1704,523,0,,1178,348,1054,,15,15,15,,"Traditional, Second Chance,",,,,,,,KS,2227,148.466666667,1526,101.733333333,KS@6476@D0435,200318001063,SY16-17,,202,0.377570093,,,,,,Other,,
6476,Abilene High,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,2/1/2017,2,2017,528,,141,55,,2028,669,0,,1387,456,1180,,19,19,19,,"Traditional, Second Chance,",,,,,,,KS,2697,141.947368421,1843,97,KS@6476@D0435,200318001063,SY16-17,,196,0.371212121,,,,,,Other,,
6476,Abilene High,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,1/1/2017,1,2017,525,,139,55,,2148,699,0,,1341,409,1080,,19,19,19,,"Traditional, Second Chance,",,,,,,,KS,2847,149.842105263,1750,92.105263158,KS@6476@D0435,200318001063,SY16-17,,194,0.369523810,,,,,,Other,,
6476,Abilene High,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,12/1/2016,12,2016,513,,129,55,,1596,561,0,,1190,327,976,,14,14,14,,"Traditional, Second Chance,",,,,,,,KS,2157,154.071428571,1517,108.357142857,KS@6476@D0435,200318001063,SY16-17,,184,0.358674464,,,,,,Other,,
6476,Abilene High,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,11/1/2016,11,2016,533,,144,56,,2080,717,0,,1392,380,1124,,18,18,18,,"Traditional, Second Chance,",,,,,,,KS,2797,155.388888889,1772,98.444444444,KS@6476@D0435,200318001063,SY16-17,,200,0.375234522,,,,,,Other,,
6476,Abilene High,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,10/1/2016,10,2016,533,,144,56,,2187,704,0,,1419,368,1193,,18,18,18,,"Traditional, Second Chance,",,,,,,,KS,2891,160.611111111,1787,99.277777778,KS@6476@D0435,200318001063,SY16-17,,200,0.375234522,,,,,,Other,,
6476,Abilene High,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,9/1/2016,9,2016,544,,160,64,,2643,1010,0,,1519,433,919,,20,20,20,,"Traditional, Second Chance,",,,,,,,KS,3653,182.65,1952,97.6,KS@6476@D0435,200318001063,SY16-17,,224,0.411764706,,,,,,Other,,
6476,Abilene High,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,8/1/2016,8,2016,554,,165,69,,1481,580,0,,607,163,256,,11,11,11,,"Traditional, Second Chance,",,,,,,,KS,2061,187.363636364,770,70,KS@6476@D0435,200318001063,SY16-17,,234,0.422382671,,,,,,Other,,
6475,Abilene Middle,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,5/1/2017,5,2017,377,,113,38,,1353,433,0,,712,77,329,,15,15,15,,"Traditional,",,,,,,,KS,1786,119.066666667,789,52.6,KS@6475@D0435,200318001062,SY16-17,,151,0.400530504,,,,,,Cafeteria,,
6475,Abilene Middle,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,4/1/2017,4,2017,378,,114,38,,1930,593,0,,979,109,457,,19,19,19,,"Traditional,",,,,,,,KS,2523,132.789473684,1088,57.263157895,KS@6475@D0435,200318001062,SY16-17,,152,0.402116402,,,,,,Cafeteria,,
6475,Abilene Middle,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,3/1/2017,3,2017,383,,117,39,,1556,480,0,,775,83,349,,15,15,15,,"Traditional,",,,,,,,KS,2036,135.733333333,858,57.2,KS@6475@D0435,200318001062,SY16-17,,156,0.407310705,,,,,,Cafeteria,,
6475,Abilene Middle,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,2/1/2017,2,2017,383,,117,39,,1922,604,0,,980,112,412,,19,19,19,,"Traditional,",,,,,,,KS,2526,132.947368421,1092,57.473684211,KS@6475@D0435,200318001062,SY16-17,,156,0.407310705,,,,,,Cafeteria,,
6475,Abilene Middle,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,1/1/2017,1,2017,385,,117,39,,1977,615,0,,942,110,414,,19,19,19,,"Traditional,",,,,,,,KS,2592,136.421052632,1052,55.368421053,KS@6475@D0435,200318001062,SY16-17,,156,0.405194805,,,,,,Cafeteria,,
6475,Abilene Middle,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,12/1/2016,12,2016,381,,118,37,,1611,478,0,,840,86,353,,15,15,15,,"Traditional,",,,,,,,KS,2089,139.266666667,926,61.733333333,KS@6475@D0435,200318001062,SY16-17,,155,0.406824147,,,,,,Cafeteria,,
6475,Abilene Middle,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,11/1/2016,11,2016,379,,115,38,,1843,583,0,,997,114,401,,18,18,18,,"Traditional,",,,,,,,KS,2426,134.777777778,1111,61.722222222,KS@6475@D0435,200318001062,SY16-17,,153,0.403693931,,,,,,Cafeteria,,
6475,Abilene Middle,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,10/1/2016,10,2016,382,,117,38,,1857,593,0,,963,116,361,,18,18,18,,"Traditional,",,,,,,,KS,2450,136.111111111,1079,59.944444444,KS@6475@D0435,200318001062,SY16-17,,155,0.405759162,,,,,,Cafeteria,,
6475,Abilene Middle,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,9/1/2016,9,2016,399,,130,43,,2315,714,0,,1102,118,348,,20,20,20,,"Traditional,",,,,,,,KS,3029,151.45,1220,61,KS@6475@D0435,200318001062,SY16-17,,173,0.433583960,,,,,,Cafeteria,,
6475,Abilene Middle,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,8/1/2016,8,2016,395,,132,45,,1283,408,0,,544,69,151,,11,11,11,,"Traditional,",,,,,,,KS,1691,153.727272727,613,55.727272727,KS@6475@D0435,200318001062,SY16-17,,177,0.448101266,,,,,,Cafeteria,,
6464,Eisenhower Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,5/1/2017,5,2017,219,,93,37,,1192,450,0,,919,168,305,,15,15,15,,"Traditional,",,,,,,,KS,1642,109.466666667,1087,72.466666667,KS@6464@D0435,200318001059,SY16-17,,130,0.593607306,,,,,,Cafeteria,,
6464,Eisenhower Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,4/1/2017,4,2017,220,,93,37,,1532,586,0,,1213,216,409,,19,19,19,,"Traditional,",,,,,,,KS,2118,111.473684211,1429,75.210526316,KS@6464@D0435,200318001059,SY16-17,,130,0.590909091,,,,,,Cafeteria,,
6464,Eisenhower Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,3/1/2017,3,2017,220,,93,38,,1283,491,0,,941,189,331,,15,15,15,,"Traditional,",,,,,,,KS,1774,118.266666667,1130,75.333333333,KS@6464@D0435,200318001059,SY16-17,,131,0.595454545,,,,,,Cafeteria,,
6464,Eisenhower Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,2/1/2017,2,2017,222,,94,38,,1642,640,0,,1230,243,333,,19,19,19,,"Traditional,",,,,,,,KS,2282,120.105263158,1473,77.526315789,KS@6464@D0435,200318001059,SY16-17,,132,0.594594595,,,,,,Cafeteria,,
6464,Eisenhower Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,1/1/2017,1,2017,222,,94,38,,1634,607,0,,1205,258,317,,19,19,19,,"Traditional,",,,,,,,KS,2241,117.947368421,1463,77,KS@6464@D0435,200318001059,SY16-17,,132,0.594594595,,,,,,Cafeteria,,
6464,Eisenhower Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,12/1/2016,12,2016,220,,90,37,,1269,485,0,,898,181,234,,15,15,15,,"Traditional,",,,,,,,KS,1754,116.933333333,1079,71.933333333,KS@6464@D0435,200318001059,SY16-17,,127,0.577272727,,,,,,Cafeteria,,
6464,Eisenhower Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,11/1/2016,11,2016,222,,96,37,,1567,569,0,,1111,226,288,,18,18,18,,"Traditional,",,,,,,,KS,2136,118.666666667,1337,74.277777778,KS@6464@D0435,200318001059,SY16-17,,133,0.599099099,,,,,,Cafeteria,,
6464,Eisenhower Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,10/1/2016,10,2016,224,,97,36,,1605,552,0,,1144,248,373,,18,18,18,,"Traditional,",,,,,,,KS,2157,119.833333333,1392,77.333333333,KS@6464@D0435,200318001059,SY16-17,,133,0.59375,,,,,,Cafeteria,,
6464,Eisenhower Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,9/1/2016,9,2016,224,,101,38,,1812,634,0,,1307,345,404,,20,20,20,,"Traditional,",,,,,,,KS,2446,122.3,1652,82.6,KS@6464@D0435,200318001059,SY16-17,,139,0.620535714,,,,,,Cafeteria,,
6464,Eisenhower Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,8/1/2016,8,2016,225,,101,39,,996,359,0,,693,206,172,,11,11,11,,"Traditional,",,,,,,,KS,1355,123.181818182,899,81.727272727,KS@6464@D0435,200318001059,SY16-17,,140,0.622222222,,,,,,Cafeteria,,
6466,Kennedy Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,5/1/2017,5,2017,202,,100,25,,1370,337,0,,936,188,256,,15,15,15,,"Traditional,",,,,,,,KS,1707,113.8,1124,74.933333333,KS@6466@D0435,200318001060,SY16-17,,125,0.618811881,,,,,,Cafeteria,,
6466,Kennedy Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,4/1/2017,4,2017,200,,99,25,,1699,412,0,,1168,237,302,,19,19,19,,"Traditional,",,,,,,,KS,2111,111.105263158,1405,73.947368421,KS@6466@D0435,200318001060,SY16-17,,124,0.62,,,,,,Cafeteria,,
6466,Kennedy Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,3/1/2017,3,2017,201,,99,25,,1323,336,0,,885,197,249,,15,15,15,,"Traditional,",,,,,,,KS,1659,110.6,1082,72.133333333,KS@6466@D0435,200318001060,SY16-17,,124,0.616915423,,,,,,Cafeteria,,
6466,Kennedy Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,2/1/2017,2,2017,203,,95,26,,1628,421,0,,1112,215,318,,19,19,19,,"Traditional,",,,,,,,KS,2049,107.842105263,1327,69.842105263,KS@6466@D0435,200318001060,SY16-17,,121,0.596059113,,,,,,Cafeteria,,
6466,Kennedy Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,1/1/2017,1,2017,200,,94,24,,1608,392,0,,1095,189,328,,19,19,19,,"Traditional,",,,,,,,KS,2000,105.263157895,1284,67.578947368,KS@6466@D0435,200318001060,SY16-17,,118,0.59,,,,,,Cafeteria,,
6466,Kennedy Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,12/1/2016,12,2016,196,,92,24,,1270,318,0,,850,152,248,,15,15,15,,"Traditional,",,,,,,,KS,1588,105.866666667,1002,66.8,KS@6466@D0435,200318001060,SY16-17,,116,0.591836735,,,,,,Cafeteria,,
6466,Kennedy Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,11/1/2016,11,2016,198,,93,24,,1517,394,0,,1053,182,303,,18,18,18,,"Traditional,",,,,,,,KS,1911,106.166666667,1235,68.611111111,KS@6466@D0435,200318001060,SY16-17,,117,0.590909091,,,,,,Cafeteria,,
6466,Kennedy Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,10/1/2016,10,2016,302,,199,25,,1579,403,0,,1004,157,303,,18,18,18,,"Traditional,",,,,,,,KS,1982,110.111111111,1161,64.5,KS@6466@D0435,200318001060,SY16-17,,224,0.741721854,,,,,,Cafeteria,,
6466,Kennedy Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,9/1/2016,9,2016,202,,94,25,,1762,432,0,,1219,152,294,,20,20,20,,"Traditional,",,,,,,,KS,2194,109.7,1371,68.55,KS@6466@D0435,200318001060,SY16-17,,119,0.589108911,,,,,,Cafeteria,,
6466,Kennedy Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,8/1/2016,8,2016,200,,97,23,,969,207,0,,631,85,195,,11,11,11,,"Traditional,",,,,,,,KS,1176,106.909090909,716,65.090909091,KS@6466@D0435,200318001060,SY16-17,,120,0.6,,,,,,Cafeteria,,
6470,Mckinley Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,5/1/2017,5,2017,194,,91,27,,1144,350,0,,890,171,197,,15,15,15,,"Traditional,",,,,,,,KS,1494,99.6,1061,70.733333333,KS@6470@D0435,200318001061,SY16-17,,118,0.608247423,,,,,,Cafeteria,,
6470,Mckinley Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,4/1/2017,4,2017,194,,91,27,,1532,491,0,,1149,232,276,,19,19,19,,"Traditional,",,,,,,,KS,2023,106.473684211,1381,72.684210526,KS@6470@D0435,200318001061,SY16-17,,118,0.608247423,,,,,,Cafeteria,,
6470,Mckinley Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,3/1/2017,3,2017,195,,91,28,,1193,389,0,,859,197,239,,15,15,15,,"Traditional,",,,,,,,KS,1582,105.466666667,1056,70.4,KS@6470@D0435,200318001061,SY16-17,,119,0.610256410,,,,,,Cafeteria,,
6470,Mckinley Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,2/1/2017,2,2017,195,,90,28,,1508,495,0,,1095,243,295,,19,19,19,,"Traditional,",,,,,,,KS,2003,105.421052632,1338,70.421052632,KS@6470@D0435,200318001061,SY16-17,,118,0.605128205,,,,,,Cafeteria,,
6470,Mckinley Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,1/1/2017,1,2017,194,,90,28,,1515,488,0,,1156,237,223,,19,19,19,,"Traditional,",,,,,,,KS,2003,105.421052632,1393,73.315789474,KS@6470@D0435,200318001061,SY16-17,,118,0.608247423,,,,,,Cafeteria,,
6470,Mckinley Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,12/1/2016,12,2016,194,,92,29,,1255,409,0,,978,207,184,,15,15,15,,"Traditional,",,,,,,,KS,1664,110.933333333,1185,79,KS@6470@D0435,200318001061,SY16-17,,121,0.623711340,,,,,,Cafeteria,,
6470,Mckinley Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,11/1/2016,11,2016,198,,98,31,,1535,496,0,,1230,245,226,,18,18,18,,"Traditional,",,,,,,,KS,2031,112.833333333,1475,81.944444444,KS@6470@D0435,200318001061,SY16-17,,129,0.651515152,,,,,,Cafeteria,,
6470,Mckinley Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,10/1/2016,10,2016,200,,99,31,,1599,519,0,,1239,248,226,,18,18,18,,"Traditional,",,,,,,,KS,2118,117.666666667,1487,82.611111111,KS@6470@D0435,200318001061,SY16-17,,130,0.65,,,,,,Cafeteria,,
6470,Mckinley Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,9/1/2016,9,2016,200,,103,33,,1745,537,0,,1370,297,224,,20,20,20,,"Traditional,",,,,,,,KS,2282,114.1,1667,83.35,KS@6470@D0435,200318001061,SY16-17,,136,0.68,,,,,,Cafeteria,,
6470,Mckinley Elementary,D0435,Abilene,,Dickinson,Abilene,67410,,,,,N,,,,,8/1/2016,8,2016,199,,110,37,,984,320,0,,674,165,106,,11,11,11,,"Traditional,",,,,,,,KS,1304,118.545454545,839,76.272727273,KS@6470@D0435,200318001061,SY16-17,,147,0.738693467,,,,,,Cafeteria,,
5222,Altoona Midway High School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,5/1/2017,5,2017,107,,48,23,,666,322,0,,602,270,304,,19,19,19,,"Traditional, Second Chance,",,,,,,,KS,988,52,872,45.894736842,KS@5222@D0387,,SY16-17,,71,0.663551402,,,,,,Other,,
5222,Altoona Midway High School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,4/1/2017,4,2017,107,,48,23,,721,309,0,,640,258,338,,18,18,18,,"Traditional, Second Chance,",,,,,,,KS,1030,57.222222222,898,49.888888889,KS@5222@D0387,,SY16-17,,71,0.663551402,,,,,,Other,,
5222,Altoona Midway High School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,3/1/2017,3,2017,109,,50,21,,630,263,0,,575,206,313,,16,16,16,,"Traditional, Second Chance,",,,,,,,KS,893,55.8125,781,48.8125,KS@5222@D0387,,SY16-17,,71,0.651376147,,,,,,Other,,
5222,Altoona Midway High School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,2/1/2017,2,2017,106,,48,20,,704,269,0,,627,219,346,,18,18,18,,"Traditional, Second Chance,",,,,,,,KS,973,54.055555556,846,47,KS@5222@D0387,,SY16-17,,68,0.641509434,,,,,,Other,,
5222,Altoona Midway High School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,1/1/2017,1,2017,111,,48,25,,638,289,0,,540,234,287,,17,17,17,,"Traditional, Second Chance,",,,,,,,KS,927,54.529411765,774,45.529411765,KS@5222@D0387,,SY16-17,,73,0.657657658,,,,,,Other,,
5222,Altoona Midway High School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,12/1/2016,12,2016,106,,42,26,,480,254,0,,403,202,238,,14,14,14,,"Traditional, Second Chance,",,,,,,,KS,734,52.428571429,605,43.214285714,KS@5222@D0387,,SY16-17,,68,0.641509434,,,,,,Other,,
5222,Altoona Midway High School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,11/1/2016,11,2016,112,,45,28,,654,400,0,,579,324,352,,18,18,18,,"Traditional, Second Chance,",,,,,,,KS,1054,58.555555556,903,50.166666667,KS@5222@D0387,,SY16-17,,73,0.651785714,,,,,,Other,,
5222,Altoona Midway High School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,10/1/2016,10,2016,111,,45,27,,716,413,0,,607,342,354,,19,19,19,,"Traditional, Second Chance,",,,,,,,KS,1129,59.421052632,949,49.947368421,KS@5222@D0387,,SY16-17,,72,0.648648649,,,,,,Other,,
5222,Altoona Midway High School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,9/1/2016,9,2016,112,,47,26,,804,398,0,,672,322,392,,21,21,21,,"Traditional, Second Chance,",,,,,,,KS,1202,57.238095238,994,47.333333333,KS@5222@D0387,,SY16-17,,73,0.651785714,,,,,,Other,,
5222,Altoona Midway High School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,8/1/2016,8,2016,112,,50,24,,410,176,0,,270,126,153,,10,10,10,,"Traditional, Second Chance,",,,,,,,KS,586,58.6,396,39.6,KS@5222@D0387,,SY16-17,,74,0.660714286,,,,,,Other,,
5214,Altoona-Midway Elementary School,D0387,Altoona-Midway,,Wilson,Altoona,66710,,,,,N,,,,,5/1/2017,5,2017,63,,30,11,,484,190,0,,447,154,307,,19,19,19,,"Traditional, Second Chance,",,,,,,,KS,674,35.473684211,601,31.631578947,KS@5214@D0387,,SY16-17,,41,0.650793651,,,,,,Other,,
5214,Altoona-Midway Elementary School,D0387,Altoona-Midway,,Wilson,Altoona,66710,,,,,N,,,,,4/1/2017,4,2017,64,,31,11,,496,192,0,,459,145,275,,18,18,18,,"Traditional, Second Chance,",,,,,,,KS,688,38.222222222,604,33.555555556,KS@5214@D0387,,SY16-17,,42,0.65625,,,,,,Other,,
5214,Altoona-Midway Elementary School,D0387,Altoona-Midway,,Wilson,Altoona,66710,,,,,N,,,,,3/1/2017,3,2017,65,,32,11,,445,168,0,,423,127,241,,16,16,16,,"Traditional, Second Chance,",,,,,,,KS,613,38.3125,550,34.375,KS@5214@D0387,,SY16-17,,43,0.661538462,,,,,,Other,,
5214,Altoona-Midway Elementary School,D0387,Altoona-Midway,,Wilson,Altoona,66710,,,,,N,,,,,2/1/2017,2,2017,66,,33,11,,494,185,0,,467,138,273,,18,18,18,,"Traditional, Second Chance,",,,,,,,KS,679,37.722222222,605,33.611111111,KS@5214@D0387,,SY16-17,,44,0.666666667,,,,,,Other,,
5214,Altoona-Midway Elementary School,D0387,Altoona-Midway,,Wilson,Altoona,66710,,,,,N,,,,,1/1/2017,1,2017,67,,34,11,,495,175,0,,470,141,277,,17,17,17,,"Traditional, Second Chance,",,,,,,,KS,670,39.411764706,611,35.941176471,KS@5214@D0387,,SY16-17,,45,0.671641791,,,,,,Other,,
5214,Altoona-Midway Elementary School,D0387,Altoona-Midway,,Wilson,Altoona,66710,,,,,N,,,,,12/1/2016,12,2016,66,,33,11,,409,144,0,,376,110,223,,14,14,14,,"Traditional, Second Chance,",,,,,,,KS,553,39.5,486,34.714285714,KS@5214@D0387,,SY16-17,,44,0.666666667,,,,,,Other,,
5214,Altoona-Midway Elementary School,D0387,Altoona-Midway,,Wilson,Altoona,66710,,,,,N,,,,,11/1/2016,11,2016,68,,35,11,,556,163,0,,528,134,305,,18,18,18,,"Traditional, Second Chance,",,,,,,,KS,719,39.944444444,662,36.777777778,KS@5214@D0387,,SY16-17,,46,0.676470588,,,,,,Other,,
5214,Altoona-Midway Elementary School,D0387,Altoona-Midway,,Wilson,Altoona,66710,,,,,N,,,,,10/1/2016,10,2016,74,,39,11,,613,200,0,,553,158,332,,19,19,19,,"Traditional, Second Chance,",,,,,,,KS,813,42.789473684,711,37.421052632,KS@5214@D0387,,SY16-17,,50,0.675675676,,,,,,Other,,
5214,Altoona-Midway Elementary School,D0387,Altoona-Midway,,Wilson,Altoona,66710,,,,,N,,,,,9/1/2016,9,2016,74,,39,11,,647,185,0,,614,154,372,,21,21,21,,"Traditional, Second Chance,",,,,,,,KS,832,39.619047619,768,36.571428571,KS@5214@D0387,,SY16-17,,50,0.675675676,,,,,,Other,,
5214,Altoona-Midway Elementary School,D0387,Altoona-Midway,,Wilson,Altoona,66710,,,,,N,,,,,8/1/2016,8,2016,74,,37,10,,322,91,0,,295,82,181,,10,10,10,,"Traditional, Second Chance,",,,,,,,KS,413,41.3,377,37.7,KS@5214@D0387,,SY16-17,,47,0.635135135,,,,,,Other,,
5216,Altoona-Midway Middle School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,5/1/2017,5,2017,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,"Traditional, Second Chance,",,,,,,,KS,0,,0,,KS@5216@D0387,,SY16-17,,0,,,,,,,Other,,
5216,Altoona-Midway Middle School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,4/1/2017,4,2017,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,"Traditional, Second Chance,",,,,,,,KS,0,,0,,KS@5216@D0387,,SY16-17,,0,,,,,,,Other,,
5216,Altoona-Midway Middle School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,3/1/2017,3,2017,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,"Traditional, Second Chance,",,,,,,,KS,0,,0,,KS@5216@D0387,,SY16-17,,0,,,,,,,Other,,
5216,Altoona-Midway Middle School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,2/1/2017,2,2017,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,"Traditional, Second Chance,",,,,,,,KS,0,,0,,KS@5216@D0387,,SY16-17,,0,,,,,,,Other,,
5216,Altoona-Midway Middle School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,1/1/2017,1,2017,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,"Traditional, Second Chance,",,,,,,,KS,0,,0,,KS@5216@D0387,,SY16-17,,0,,,,,,,Other,,
5216,Altoona-Midway Middle School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,12/1/2016,12,2016,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,"Traditional, Second Chance,",,,,,,,KS,0,,0,,KS@5216@D0387,,SY16-17,,0,,,,,,,Other,,
5216,Altoona-Midway Middle School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,11/1/2016,11,2016,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,"Traditional, Second Chance,",,,,,,,KS,0,,0,,KS@5216@D0387,,SY16-17,,0,,,,,,,Other,,
5216,Altoona-Midway Middle School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,10/1/2016,10,2016,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,"Traditional, Second Chance,",,,,,,,KS,0,,0,,KS@5216@D0387,,SY16-17,,0,,,,,,,Other,,
5216,Altoona-Midway Middle School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,9/1/2016,9,2016,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,"Traditional, Second Chance,",,,,,,,KS,0,,0,,KS@5216@D0387,,SY16-17,,0,,,,,,,Other,,
5216,Altoona-Midway Middle School,D0387,Altoona-Midway,,Wilson,Buffalo,66717,,,,,N,,,,,8/1/2016,8,2016,0,,0,0,,0,0,0,,0,0,0,,0,0,0,,"Traditional, Second Chance,",,,,,,,KS,0,,0,,KS@5216@D0387,,SY16-17,,0,,,,,,,Other,,
